A1E04P1	A1E12M02	1.5580841794576566e-06
A1E04P1	A1E09M1	3.6355297520678657e-06
A1E04P1	A1E09F2	3.6355297520678657e-06
A1E04P1	A1E09M2	3.1161683589153132e-06
A1E04P1	A1E12M01	3.1161683589153132e-06
A1E04P1	A1E04P2	5.193613931525522e-06
A1E04P1	A1E09F1	7.79042089728828e-06
A1E04P1	A1E04P4	7.79042089728828e-06
A1E04P1	A1E12F	8.309782290440832e-06
A1E04P1	A1E12M	0.01793574405344231
A1E04P1	A1E10M01	0.06966879837946033
A1E04P1	A1E12M05	1.1945312042508694e-05
A1E04P1	A1E09M06	1.2464673435661246e-05
A1E04P1	A1E10M02	0.018066037750188092
A1E04P1	A1E09M07	6.232336717830625e-06
A1E04P1	A1E04P3	5.712975324678074e-06
A1E04P1	Wild116	3.6355297520678657e-06
A1E04P1	A1E12M06	0.020749299078875866
A1E04P1	A1E10M05	0.13114665083972957
A1E04P1	A1E10M04	0.2883316661932513
A1E12M02	A1E12M05	1.1425950649356144e-05
A1E12M02	Wild116	3.1161683589153132e-06
A1E12M02	A1E12M06	0.020748779717482714
A1E09M1	A1E12M02	3.1161683589153132e-06
A1E09M1	A1E09M2	1.5580841794576566e-06
A1E09M1	A1E12M01	2.5968069657627612e-06
A1E09M1	A1E12F	7.79042089728828e-06
A1E09M1	A1E12M	0.01793522469204916
A1E09M1	A1E10M01	0.06966827901806717
A1E09M1	A1E12M05	1.1425950649356144e-05
A1E09M1	A1E10M02	0.018065518388794936
A1E09M1	Wild116	3.1161683589153132e-06
A1E09M1	A1E12M06	0.02074981844026902
A1E09M1	A1E10M05	0.13114717020112274
A1E09M1	A1E10M04	0.28833218555464446
A1E09F2	A1E12M02	3.1161683589153132e-06
A1E09F2	A1E09M1	1.0387227863051044e-06
A1E09F2	A1E09M2	1.5580841794576566e-06
A1E09F2	A1E12M01	2.5968069657627612e-06
A1E09F2	A1E12F	7.79042089728828e-06
A1E09F2	A1E12M	0.01793522469204916
A1E09F2	A1E10M01	0.06966827901806717
A1E09F2	A1E12M05	1.1425950649356144e-05
A1E09F2	A1E09M06	1.1945312042508694e-05
A1E09F2	A1E10M02	0.018065518388794936
A1E09F2	A1E09M07	5.712975324678074e-06
A1E09F2	Wild116	3.1161683589153132e-06
A1E09F2	A1E12M06	0.02074981844026902
A1E09F2	A1E10M05	0.13114717020112274
A1E09F2	A1E10M04	0.28833218555464446
A1E09M2	A1E12M02	2.5968069657627612e-06
A1E09M2	A1E12M01	2.077445572610209e-06
A1E09M2	A1E12F	7.271059504135729e-06
A1E09M2	A1E12M	0.017934705330656008
A1E09M2	A1E10M01	0.06966775965667402
A1E09M2	A1E12M05	1.0906589256203592e-05
A1E09M2	A1E10M02	0.018064999027401784
A1E09M2	Wild116	2.5968069657627612e-06
A1E09M2	A1E12M06	0.020749299078875866
A1E09M2	A1E10M05	0.13114665083972957
A1E09M2	A1E10M04	0.2883316661932513
A1E12M01	A1E12M02	2.5968069657627612e-06
A1E12M01	A1E12M05	9.867866469898488e-06
A1E12M01	Wild116	1.5580841794576566e-06
A1E12M01	A1E12M06	0.020749299078875866
A1E04M08	A1E04P1	4.154891145220418e-06
A1E04M08	A1E12M02	3.6355297520678657e-06
A1E04M08	A1E09M1	3.6355297520678657e-06
A1E04M08	A1E09F2	3.6355297520678657e-06
A1E04M08	A1E09M2	3.1161683589153132e-06
A1E04M08	A1E12M01	2.077445572610209e-06
A1E04M08	A1E04P2	2.077445572610209e-06
A1E04M08	A1E09F1	4.67425253837297e-06
A1E04M08	A1E04P4	4.67425253837297e-06
