A1E03P3	A1E09M06	0.019551218964751777
A1E03P3	A1E09M2	0.014207513235794063
A1E03P3	A1E04M05	0.16007755481496072
A1E03P3	A1E04M04	0.22825079190030984
A1E03P3	A1E04M02	0.5564830786919953
A1E03P3	X608	0.7615568470002008
A1E03P3	A1E10F	0.7615573202963719
A1E03P3	A1E10M01	0.7630260254225568
A1E03P3	A1E10M04	0.7721968242232009
A1E03P3	A1E04M01	0.7699930446239879
A1E03P3	A1E04P1	0.7947408666488984
A1E03P3	A1E04P2	0.7752430533364227
A1E03P3	A1E12F	0.7733368718694653
A1E03P3	A1E04P3	0.7693117201699902
A1E03P3	A1E09M01	0.7520383645787828
A1E03P3	A1E09M02	0.7473041039633478
A1E03P3	Wild116	0.04828955020931597
A1E03P3	A1E09F1	0.010478142771754486
A1E03P3	A1E03P4	0.007677892960719269
A1E09M06	A1E09M2	0.025704450722793145
A1E09M06	X608	0.7730537844872
A1E09M06	A1E10F	0.7730542577833711
A1E09M06	A1E10M01	0.774522962909556
A1E09M06	A1E10M04	0.7836937617102001
A1E09M06	A1E12F	0.7848338093564645
A1E09M06	Wild116	0.05978648769631505
A1E09M2	X608	0.7630016193347616
A1E09M2	A1E10F	0.7630020926309328
A1E09M2	A1E10M01	0.7644707977571177
A1E09M2	A1E10M04	0.7736415965577618
A1E09M2	A1E12F	0.7747816442040262
A1E09M2	Wild116	0.04973432254387668
A1E03M02	A1E03P3	0.039895841830938396
A1E03M02	A1E09M06	0.051392779317937475
A1E03M02	A1E09M2	0.041340614165499105
A1E03M02	A1E04M05	0.13514468107292496
A1E03M02	A1E04M04	0.20331791815827405
A1E03M02	A1E04M02	0.5315502049499596
A1E03M02	A1E03M06	0.7099442233899153
A1E03M02	X608	0.7366239732581651
A1E03M02	A1E10F	0.7366244465543363
A1E03M02	A1E10M01	0.7380931516805211
A1E03M02	A1E03M05	0.7400249079323917
A1E03M02	A1E10M04	0.7472639504811652
A1E03M02	A1E04M01	0.7450601708819522
A1E03M02	A1E04P1	0.7698079929068629
A1E03M02	A1E04P2	0.7503101795943872
A1E03M02	A1E12F	0.7484039981274297
A1E03M02	A1E04P3	0.7443788464279545
A1E03M02	A1E09M01	0.7271054908367472
A1E03M02	A1E09M02	0.7223712302213121
A1E03M02	Wild116	0.023356676467280194
A1E03M02	A1E03P1	0.031198615670341264
A1E03M02	A1E03P2	0.0356351442659114
A1E03M02	A1E09F1	0.03761029710911712
A1E03M02	A1E03P4	0.03481004729808191
A1E04M05	A1E09M06	0.1715744923019598
A1E04M05	A1E09M2	0.16152232714952142
A1E04M05	X608	0.6246169334563609
A1E04M05	A1E10F	0.6246174067525322
A1E04M05	A1E10M01	0.626086111878717
A1E04M05	A1E10M04	0.6352569106793611
A1E04M05	A1E04P1	0.6578009531050587
A1E04M05	A1E04P2	0.638303139792583
A1E04M05	A1E12F	0.6363969583256256
A1E04M05	A1E04P3	0.6323718066261503
A1E04M05	A1E09M01	0.6150984510349431
A1E04M05	A1E09M02	0.610364190419508
A1E04M05	Wild116	0.1294084725413399
A1E04M05	A1E09F1	0.15779201009313945
A1E04M04	A1E09M06	0.2397477293873089
A1E04M04	A1E09M2	0.22969556423487053
A1E04M04	A1E04M05	0.0913108783564699
A1E04M04	X608	0.5478688704616672
A1E04M04	A1E10F	0.5478693437578385
A1E04M04	A1E10M01	0.5493380488840233
A1E04M04	A1E10M04	0.5585088476846674
A1E04M04	A1E04P1	0.581052890110365
A1E04M04	A1E04P2	0.5615550767978893
A1E04M04	A1E12F	0.5596488953309319
A1E04M04	A1E04P3	0.5556237436314566
A1E04M04	A1E09M01	0.5383503880402494
A1E04M04	A1E09M02	0.5336161274248142
A1E04M04	Wild116	0.19758170962668897
A1E04M04	A1E09F1	0.22596524717848854
A1E03M01	A1E03P3	0.46804382373816195
A1E03M01	A1E09M06	0.47954076122516104
A1E03M01	A1E09M2	0.4694885960727227
A1E03M01	A1E03M02	0.44311094999612627
A1E03M01	A1E04M05	0.3311039101943221
A1E03M01	A1E04M04	0.25435584719962834
A1E03M01	A1E04M02	0.12029254074464583
A1E03M01	A1E03M06	0.29868655918460146
A1E03M01	X608	0.3253663090528516
A1E03M01	A1E10F	0.3253667823490228
A1E03M01	A1E10M01	0.3268354874752077
A1E03M01	A1E03M05	0.32876724372707833
A1E03M01	A1E10M04	0.3360062862758517
A1E03M01	A1E04M01	0.3338025066766387
A1E03M01	A1E04P1	0.35855032870154924
A1E03M01	A1E04P2	0.3390525153890736
A1E03M01	A1E12F	0.3371463339221161
A1E03M01	A1E04P3	0.33312118222264087
A1E03M01	A1E09M01	0.31584782663143346
A1E03M01	A1E09M02	0.31111356601599843
A1E03M01	Wild116	0.43737474146454114
A1E03M01	A1E03P1	0.45934659757756485
A1E03M01	A1E03P2	0.46378312617313505
A1E03M01	A1E09F1	0.4657582790163407
A1E03M01	A1E03P4	0.4629580292053055
A1E04M02	A1E09M06	0.5679800161789944
A1E04M02	A1E09M2	0.5579278510265561
A1E04M02	A1E04M05	0.4195431651481555
A1E04M02	A1E04M04	0.34279510215346176
A1E04M02	X608	0.23896569227818243
A1E04M02	A1E10F	0.23896616557435368
A1E04M02	A1E10M01	0.2404348707005386
A1E04M02	A1E10M04	0.24960566950118257
A1E04M02	A1E04P1	0.27214971192688014
A1E04M02	A1E04P2	0.2526518986144045
A1E04M02	A1E12F	0.25074571714744703
A1E04M02	A1E04P3	0.24672056544797175
A1E04M02	A1E09M01	0.22944720985676437
A1E04M02	A1E09M02	0.2247129492413293
A1E04M02	Wild116	0.5258139964183745
A1E04M02	A1E09F1	0.554197533970174
A1E02M02	A1E03P3	0.788631875361969
A1E02M02	A1E09M06	0.8001288128489682
A1E02M02	A1E09M2	0.7900766476965299
A1E02M02	A1E03M02	0.7636990016199334
A1E02M02	A1E04M05	0.6516919618181293
A1E02M02	A1E04M04	0.5749438988234356
A1E02M02	A1E03M01	0.35244133741461964
A1E02M02	A1E04M02	0.26604072063995055
A1E02M02	A1E03M06	0.06819322731203234
A1E02M02	A1E02P2	0.09487297718028233
A1E02M02	X608	0.09487297718028233
A1E02M02	A1E10F	0.09487345047645354
A1E02M02	A1E10M01	0.09634215560263842
