A1E03P1	A1E04M07	0.12442218981346351
A1E03P1	A1E04M05	0.49743148978699264
A1E03P1	A1E03P2	0.02449282340052029
A1E03P1	Wild116	0.23667547098979433
A1E03P1	A1E03P3	0.08321524871230489
A1E03P1	A1E09F1	0.06818818294666151
A1E03P1	A1E09M2	0.05556032409006047
A1E03M02	A1E03P1	0.028685933116940763
A1E03M02	A1E03M06	0.006785823618581937
A1E03M02	A1E04M07	0.10471734416255282
A1E03M02	A1E04M05	0.477726644136082
A1E03M02	A1E03M05	0.006229731365010589
A1E03M02	A1E03P2	0.0057318752751139524
A1E03M02	Wild116	0.2208129814976095
A1E03M02	A1E03P3	0.06735275922012007
A1E03M02	A1E09F1	0.052325693454476685
A1E03M02	A1E09M2	0.0435103392058975
A1E03M06	A1E03P1	0.026490669269492617
A1E03M06	A1E04M07	0.10252106496056304
A1E03M06	A1E04M05	0.47553036493409223
A1E03M06	A1E03P2	0.0035366114276658045
A1E03M06	Wild116	0.21861771765016133
A1E03M06	A1E03P3	0.06515749537267192
A1E03M06	A1E09F1	0.05013042960702853
A1E03M06	A1E09M2	0.04131507535844935
A1E04M07	Wild116	0.3165492381941323
A1E04M07	A1E09F1	0.14806195015099943
A1E04M07	A1E09M2	0.13924659590242025
A1E04M05	A1E04M07	0.3859558018163543
A1E04M05	Wild116	0.6895585381676614
A1E04M05	A1E09F1	0.5210712501245286
A1E04M05	A1E09M2	0.5122558958759494
A1E02M05	A1E03P1	0.6705702018383453
A1E02M05	A1E03M02	0.6508653561874347
A1E02M05	A1E03M06	0.6486690769854448
A1E02M05	A1E04M07	0.5590945138677069
A1E02M05	A1E04M05	0.17313972740589428
A1E02M05	A1E02M08	0.036837700140671864
A1E02M05	A1E03M01	0.651634083459527
A1E02M05	A1E03M05	0.6481140000864151
A1E02M05	A1E03P2	0.6476161439965185
A1E02M05	Wild116	0.8626972502190141
A1E02M05	A1E03P3	0.7092370279415247
A1E02M05	A1E09F1	0.6942099621758812
A1E02M05	A1E09M2	0.6853946079273021
A1E02M02	A1E03P1	0.6585205015030722
A1E02M02	A1E03M02	0.6388156558521615
A1E02M02	A1E03M06	0.6366193766501717
A1E02M02	A1E04M07	0.5470448135324338
A1E02M02	A1E04M05	0.16109002707062114
A1E02M02	A1E02M05	0.022335969666494412
A1E02M02	A1E02M08	0.024786984450857096
A1E02M02	A1E03M01	0.6395843831242538
A1E02M02	A1E03M05	0.636064299751142
A1E02M02	A1E03P2	0.6355664436612454
A1E02M02	Wild116	0.850647549883741
A1E02M02	A1E03P3	0.6971873276062516
A1E02M02	A1E09F1	0.6821602618406081
A1E02M02	A1E09M2	0.6733449075920289
A1E02M01	A1E03P1	0.6642128537930329
A1E02M01	A1E03M02	0.6445080081421222
A1E02M01	A1E03M06	0.6423117289401323
A1E02M01	A1E04M07	0.5527371658223945
A1E02M01	A1E04M05	0.16678237936058185
A1E02M01	A1E02M05	0.028028321956455104
A1E02M01	A1E02M02	0.01597760626664034
A1E02M01	A1E02M08	0.027774269549491637
A1E02M01	A1E03M01	0.6452767354142145
A1E02M01	A1E03M05	0.6417566520411027
A1E02M01	A1E03P2	0.6412587959512059
A1E02M01	Wild116	0.8563399021737015
A1E02M01	A1E03P3	0.7028796798962121
A1E02M01	A1E09F1	0.6878526141305688
A1E02M01	A1E09M2	0.6790372598819896
A1E02M08	A1E03P1	0.6730222319772495
A1E02M08	A1E03M02	0.653317386326339
A1E02M08	A1E03M06	0.6511211071243491
A1E02M08	A1E04M07	0.5615465440066112
A1E02M08	A1E04M05	0.1755917575447986
A1E02M08	A1E03M01	0.6540861135984313
A1E02M08	A1E03M05	0.6505660302253193
A1E02M08	A1E03P2	0.6500681741354227
A1E02M08	Wild116	0.8651492803579184
A1E02M08	A1E03P3	0.7116890580804289
A1E02M08	A1E09F1	0.6966619923147854
A1E02M08	A1E09M2	0.6878466380662064
A1E03M01	A1E03P1	0.028511778218070473
A1E03M01	A1E03M02	0.00974981473812249
A1E03M01	A1E03M06	0.007554550890674342
A1E03M01	A1E04M07	0.10548607143464521
A1E03M01	A1E04M05	0.47849537140817444
A1E03M01	A1E03M05	0.00605456111159865
A1E03M01	A1E03P2	0.005557720376243656
A1E03M01	Wild116	0.2206388265987392
A1E03M01	A1E03P3	0.06717860432124977
A1E03M01	A1E09F1	0.05215153855560638
A1E03M01	A1E09M2	0.04333618430702721
A1E03M05	A1E03P1	0.024991694844958574
A1E03M05	A1E03M06	0.004034467517562442
A1E03M05	A1E04M07	0.10196598806153331
A1E03M05	A1E04M05	0.4749752880350625
A1E03M05	A1E03P2	0.002037637003131756
A1E03M05	Wild116	0.21711874322562727
A1E03M05	A1E03P3	0.06365852094813787
A1E03M05	A1E09F1	0.048631455182494475
A1E03M05	A1E09M2	0.039816100933915306
A1E03P2	A1E04M07	0.10146813197163669
A1E03P2	A1E04M05	0.4744774319451659
A1E03P2	Wild116	0.21661987178118902
A1E03P2	A1E03P3	0.06315964950369958
A1E03P2	A1E09F1	0.0481325837380562
A1E03P2	A1E09M2	0.03931722948947703
A1E03P3	A1E04M07	0.1630890159166428
A1E03P3	A1E04M05	0.536098315890172
A1E03P3	Wild116	0.15534830158391594
A1E03P3	A1E09F1	0.06410440539509393
A1E03P3	A1E09M2	0.09803965480126163
A1E09F1	Wild116	0.21756462767258336
A1E09F1	A1E09M2	0.08301258903561824
A1E09M2	Wild116	0.25149987707875104
